UtcTime,PDOP,Long,Lat,Alt[m],Cobalt-60,Cesium-137,Eu-152
1523991269,1.716670000000000,-116.035982599999997,37.048247000000003,1252.303699999999935,1.000000000000000,1.000000000000000,1.000000000000000
1523991270,1.741340000000000,-116.035975699999995,37.047924600000002,1251.890100000000075,1.000000000000000,1.000000000000000,1.000000000000000
1523991271,1.707460000000000,-116.035975899999997,37.047598999999998,1251.021799999999985,1.000000000000000,1.000000000000000,1.000000000000000
1523991272,1.605520000000000,-116.035978700000001,37.047275200000001,1249.961000000000013,1.000000000000000,1.000000000000000,1.000000000000000
1523991273,1.605450000000000,-116.035983400000006,37.046951300000003,1248.486200000000053,1.000000000000000,1.000000000000000,1.000000000000000
1523991274,1.605390000000000,-116.035991400000000,37.046629899999999,1247.991700000000037,1.000000000000000,1.000000000000000,1.000000000000000
1523991275,1.706810000000000,-116.036001499999998,37.046309500000000,1247.941100000000006,1.000000000000000,1.000000000000000,1.000000000000000
1523991276,1.913070000000000,-116.036010000000005,37.045990300000000,1247.565299999999979,1.000000000000000,1.000000000000000,1.000000000000000
1523991277,1.605180000000000,-116.036020800000003,37.045667199999997,1248.074800000000096,1.000000000000000,1.000000000000000,1.000000000000000
1523991278,1.605120000000000,-116.036034500000000,37.045338399999999,1248.326199999999972,1.000000000000000,1.000000000000000,1.000000000000000
1523991279,1.605050000000000,-116.036048500000007,37.045006399999998,1247.931599999999889,1.000000000000000,1.000000000000000,1.000000000000000
1523991280,1.604980000000000,-116.036062500000000,37.044670099999998,1246.834599999999909,1.000000000000000,1.000000000000000,1.000000000000000
1523991281,1.604910000000000,-116.036077199999994,37.044333199999997,1245.524799999999914,1.000000000000000,1.000000000000000,1.000000000000000
1523991282,1.604840000000000,-116.036093600000001,37.043993000000000,1244.766300000000001,1.000000000000000,1.000000000000000,1.000000000000000
1523991283,1.604780000000000,-116.036112500000002,37.043654099999998,1244.299800000000005,1.000000000000000,1.000000000000000,1.000000000000000
1523991284,1.739620000000000,-116.036129299999999,37.043316300000001,1243.911299999999983,1.000000000000000,1.000000000000000,1.000000000000000
1523991285,1.604640000000000,-116.036146400000007,37.042979000000003,1243.373299999999972,1.000000000000000,1.000000000000000,1.000000000000000
1523991286,1.604570000000000,-116.036164600000006,37.042639299999998,1243.938499999999976,1.000000000000000,1.000000000000000,1.000000000000000
1523991287,1.604500000000000,-116.036181299999996,37.042297900000001,1244.545599999999922,1.000000000000000,1.000000000000000,1.000000000000000
1523991288,1.604430000000000,-116.036197999999999,37.041960199999998,1244.463299999999890,1.000000000000000,1.000000000000000,1.000000000000000
1523991289,1.604370000000000,-116.036213099999998,37.041620700000003,1243.567800000000034,1.000000000000000,1.000000000000000,1.000000000000000
1523991290,1.682470000000000,-116.036228300000005,37.041281599999998,1242.948799999999892,1.000000000000000,1.000000000000000,1.000000000000000
1523991291,1.682400000000000,-116.036242299999998,37.040942899999997,1242.544799999999896,1.000000000000000,1.000000000000000,1.000000000000000
1523991292,1.604160000000000,-116.036251800000002,37.040604299999998,1241.955099999999902,1.000000000000000,1.000000000000000,1.000000000000000
1523991293,1.604090000000000,-116.036260700000000,37.040266500000001,1241.559700000000021,1.000000000000000,1.000000000000000,1.000000000000000
1523991294,1.682190000000000,-116.036269799999999,37.039930599999998,1241.668200000000070,1.000000000000000,1.000000000000000,1.000000000000000
1523991295,1.603950000000000,-116.036278499999995,37.039597399999998,1241.693400000000111,1.000000000000000,1.000000000000000,1.000000000000000
1523991296,1.603880000000000,-116.036284499999994,37.039265299999997,1241.936500000000024,1.000000000000000,1.000000000000000,1.000000000000000
1523991297,1.603820000000000,-116.036288200000001,37.038934300000001,1243.527100000000019,1.000000000000000,1.000000000000000,1.000000000000000
1523991298,1.603750000000000,-116.036291899999995,37.038602699999998,1244.778299999999945,1.000000000000000,1.000000000000000,1.000000000000000
1523991299,1.737770000000000,-116.036295199999998,37.038269999999997,1246.062100000000100,1.000000000000000,1.000000000000000,1.000000000000000
1523991300,1.603610000000000,-116.036295999999993,37.037938699999998,1246.554900000000089,1.000000000000000,1.000000000000000,1.000000000000000
1523991301,1.603540000000000,-116.036295800000005,37.037600900000001,1246.543100000000095,1.000000000000000,1.000000000000000,1.000000000000000
1523991302,1.603470000000000,-116.036296100000001,37.037262900000002,1245.993199999999888,1.000000000000000,1.000000000000000,1.000000000000000
1523991303,1.716690000000000,-116.036298799999997,37.036922500000003,1246.051999999999907,1.000000000000000,1.000000000000000,1.000000000000000
1523991304,1.603330000000000,-116.036304299999998,37.036581699999999,1246.748399999999947,1.000000000000000,1.000000000000000,1.000000000000000
1523991305,1.791690000000000,-116.036316099999993,37.036242700000003,1248.044100000000071,1.000000000000000,1.000000000000000,1.000000000000000
1523991306,1.603190000000000,-116.036333999999997,37.035896200000003,1248.725599999999986,1.000000000000000,1.000000000000000,1.000000000000000
1523991307,1.681270000000000,-116.036352800000003,37.035547000000001,1248.145800000000008,1.000000000000000,1.000000000000000,1.000000000000000
1523991308,1.736650000000000,-116.036370399999996,37.035195600000002,1247.579999999999927,1.000000000000000,1.000000000000000,1.000000000000000
1523991309,1.602980000000000,-116.036387800000000,37.034845099999998,1246.058600000000069,1.000000000000000,1.000000000000000,1.000000000000000
1523991310,1.681060000000000,-116.036402400000000,37.034492399999998,1245.099899999999934,1.000000000000000,1.000000000000000,1.000000000000000
1523991311,1.602840000000000,-116.036409199999994,37.034142000000003,1244.319899999999961,1.000000000000000,1.000000000000000,1.000000000000000
1523991312,1.602770000000000,-116.036407800000006,37.033791200000003,1243.601799999999912,1.000000000000000,1.000000000000000,1.000000000000000
1523991313,1.680840000000000,-116.036403500000006,37.033444500000002,1243.302300000000059,1.000000000000000,1.000000000000000,1.000000000000000
1523991314,1.602630000000000,-116.036394599999994,37.033097400000003,1242.871000000000095,1.000000000000000,1.000000000000000,1.000000000000000
1523991315,1.602560000000000,-116.036385100000004,37.032750399999998,1242.281300000000101,1.000000000000000,1.000000000000000,1.000000000000000
1523991316,1.680630000000000,-116.036373200000000,37.032402500000003,1241.464199999999892,1.000000000000000,1.000000000000000,1.000000000000000
1523991317,1.907700000000000,-116.036357300000006,37.032055200000002,1241.056499999999915,1.000000000000000,1.000000000000000,1.000000000000000
1523991318,1.602350000000000,-116.036342500000003,37.031704699999999,1240.843499999999949,1.000000000000000,1.000000000000000,1.000000000000000
1523991319,1.680420000000000,-116.036324300000004,37.031353699999997,1240.267299999999977,1.000000000000000,1.000000000000000,1.000000000000000
1523991320,1.680340000000000,-116.036309799999998,37.030999100000002,1239.401900000000069,1.000000000000000,1.000000000000000,1.000000000000000
1523991321,1.680270000000000,-116.036298900000006,37.030639999999998,1238.508299999999963,1.000000000000000,1.000000000000000,1.000000000000000
1523991322,1.684910000000000,-116.036288700000000,37.030278199999998,1237.779999999999973,1.000000000000000,1.000000000000000,1.000000000000000
1523991323,1.772880000000000,-116.036280300000001,37.029920099999998,1237.264400000000023,1.000000000000000,1.000000000000000,1.000000000000000
1523991413,1.595400000000000,-116.035451199999997,37.029788799999999,1239.418799999999919,1.000000000000000,1.000000000000000,1.000000000000000
1523991414,1.595320000000000,-116.035450800000007,37.030123600000003,1240.328099999999949,1.000000000000000,1.000000000000000,1.000000000000000
1523991415,1.676920000000000,-116.035447899999994,37.030459499999999,1241.127700000000004,1.000000000000000,1.000000000000000,1.000000000000000
1523991416,1.595170000000000,-116.035442000000003,37.030795200000000,1240.739900000000034,1.000000000000000,1.000000000000000,1.000000000000000
1523991417,1.595100000000000,-116.035431200000005,37.031132999999997,1239.446699999999964,1.000000000000000,1.000000000000000,1.000000000000000
1523991418,1.595020000000000,-116.035418800000002,37.031468900000000,1238.004400000000032,1.000000000000000,1.000000000000000,1.000000000000000
1523991419,1.594940000000000,-116.035401600000000,37.031804000000001,1236.478200000000015,1.000000000000000,1.000000000000000,1.000000000000000
1523991420,1.716180000000000,-116.035387799999995,37.032131900000003,1236.116199999999935,1.000000000000000,1.000000000000000,1.000000000000000
1523991421,1.594790000000000,-116.035373699999994,37.032454500000000,1236.587500000000091,1.000000000000000,1.000000000000000,1.000000000000000
1523991422,1.594710000000000,-116.035359700000001,37.032771400000001,1237.834499999999935,1.000000000000000,1.000000000000000,1.000000000000000
1523991423,1.594640000000000,-116.035345100000001,37.033085200000002,1238.799999999999955,1.000000000000000,1.000000000000000,1.000000000000000
1523991424,1.676110000000000,-116.035331900000003,37.033397399999998,1239.113000000000056,1.000000000000000,1.000000000000000,1.000000000000000
1523991425,2.089570000000000,-116.035320900000002,37.033705500000003,1239.743500000000040,1.000000000000000,1.000000000000000,1.000000000000000
1523991426,1.594410000000000,-116.035312899999994,37.034008999999998,1240.503799999999956,1.000000000000000,1.000000000000000,1.000000000000000
1523991427,1.594330000000000,-116.035305899999997,37.034312800000002,1241.377700000000004,1.000000000000000,1.000000000000000,1.000000000000000
1523991428,1.594250000000000,-116.035299600000002,37.034611499999997,1242.402199999999993,1.000000000000000,1.000000000000000,1.000000000000000
1523991429,1.931470000000000,-116.035293400000000,37.034910900000000,1243.586700000000064,1.000000000000000,1.000000000000000,1.000000000000000
1523991430,1.931480000000000,-116.035289300000002,37.035209899999998,1244.373100000000022,1.000000000000000,1.000000000000000,1.000000000000000
1523991431,1.594020000000000,-116.035284099999998,37.035509500000003,1244.906300000000101,1.000000000000000,1.000000000000000,1.000000000000000
1523991432,2.089620000000000,-116.035278800000000,37.035811600000002,1246.014400000000023,1.000000000000000,1.000000000000000,1.000000000000000
1523991433,1.675290000000000,-116.035272000000006,37.036112899999999,1247.232899999999972,1.000000000000000,1.000000000000000,1.000000000000000
1523991434,1.751090000000000,-116.035264900000001,37.036417999999998,1248.113000000000056,1.000000000000000,1.000000000000000,1.000000000000000
1523991435,1.593710000000000,-116.035253200000000,37.036729899999997,1247.977699999999913,1.000000000000000,1.000000000000000,1.000000000000000
1523991436,1.593640000000000,-116.035244199999994,37.037043300000001,1247.557000000000016,1.000000000000000,1.000000000000000,1.000000000000000
1523991437,2.647150000000000,-116.035235200000002,37.037359799999997,1246.135099999999966,1.000000000000000,1.000000000000000,1.000000000000000
1523991438,2.499570000000000,-116.035230799999994,37.037680000000002,1243.915199999999913,1.000000000000000,1.000000000000000,1.000000000000000
1523991439,1.593400000000000,-116.035229000000001,37.038007700000001,1242.551200000000108,1.000000000000000,1.000000000000000,1.000000000000000
1523991440,1.674650000000000,-116.035229700000002,37.038335500000002,1242.543200000000070,1.000000000000000,1.000000000000000,1.000000000000000
1523991441,1.745170000000000,-116.035235499999999,37.038662199999997,1243.863800000000083,1.000000000000000,1.000000000000000,1.000000000000000
1523991442,1.674460000000000,-116.035240999999999,37.038991400000000,1244.986100000000079,1.000000000000000,1.000000000000000,1.000000000000000
1523991443,1.674370000000000,-116.035247100000007,37.039323099999997,1245.679799999999886,1.000000000000000,1.000000000000000,1.000000000000000
1523991444,1.593020000000000,-116.035253800000007,37.039655400000001,1245.491500000000087,1.000000000000000,1.000000000000000,1.000000000000000
1523991445,1.674190000000000,-116.035260100000002,37.039986599999999,1244.758800000000065,1.000000000000000,1.000000000000000,1.000000000000000
1523991446,1.592860000000000,-116.035269700000001,37.040316900000001,1243.953500000000076,1.000000000000000,1.000000000000000,1.000000000000000
1523991447,1.936210000000000,-116.035276400000001,37.040649000000002,1243.323200000000043,1.000000000000000,1.000000000000000,1.000000000000000
1523991448,1.592700000000000,-116.035279799999998,37.040979200000002,1242.747200000000021,1.000000000000000,1.000000000000000,1.000000000000000
1523991449,1.670730000000000,-116.035284599999997,37.041309499999997,1243.332000000000107,1.000000000000000,1.000000000000000,1.000000000000000
1523991450,1.592550000000000,-116.035286499999998,37.041641100000000,1244.095499999999902,1.000000000000000,1.000000000000000,1.000000000000000
1523991451,1.592470000000000,-116.035286900000003,37.041977799999998,1245.170499999999947,1.000000000000000,1.000000000000000,1.000000000000000
1523991452,1.673540000000000,-116.035287999999994,37.042316800000002,1245.834299999999985,1.000000000000000,1.000000000000000,1.000000000000000
1523991453,1.592310000000000,-116.035288800000004,37.042657100000000,1245.610400000000027,1.000000000000000,1.000000000000000,1.000000000000000
1523991454,1.592230000000000,-116.035290700000004,37.043000499999998,1245.409499999999980,1.000000000000000,1.000000000000000,1.000000000000000
1523991455,1.745290000000000,-116.035292200000001,37.043347900000001,1245.618600000000015,1.000000000000000,1.000000000000000,1.000000000000000
1523991456,1.673160000000000,-116.035293999999993,37.043695600000000,1245.886600000000044,1.000000000000000,1.000000000000000,1.000000000000000
1523991457,1.677540000000000,-116.035296599999995,37.044041499999999,1246.224300000000085,1.000000000000000,1.000000000000000,1.000000000000000
1523991458,1.672980000000000,-116.035294800000003,37.044388499999997,1247.186400000000049,1.000000000000000,1.000000000000000,1.000000000000000
1523991459,1.591840000000000,-116.035293699999997,37.044731300000002,1246.654999999999973,1.000000000000000,1.000000000000000,1.000000000000000
1523991460,1.591760000000000,-116.035290500000002,37.045067699999997,1246.671399999999949,1.000000000000000,1.000000000000000,1.000000000000000
1523991461,1.672700000000000,-116.035288800000004,37.045396400000001,1247.714400000000069,1.000000000000000,1.000000000000000,1.000000000000000
1523991462,1.672600000000000,-116.035285400000006,37.045719900000002,1248.239700000000084,1.000000000000000,1.000000000000000,1.000000000000000
1523991463,1.591530000000000,-116.035278700000006,37.046042000000000,1248.850400000000036,1.000000000000000,1.000000000000000,1.000000000000000
1523991464,2.038920000000000,-116.035273900000007,37.046360100000001,1248.958100000000059,1.000000000000000,1.000000000000000,1.000000000000000
1523991465,2.367620000000000,-116.035271899999998,37.046678499999999,1248.972800000000007,1.000000000000000,1.000000000000000,1.000000000000000
1523991466,1.672230000000000,-116.035266100000001,37.046995899999999,1248.454300000000103,1.000000000000000,1.000000000000000,1.000000000000000
1523991467,1.591210000000000,-116.035256700000005,37.047310299999999,1248.207300000000032,1.000000000000000,1.000000000000000,1.000000000000000
1523991468,1.672040000000000,-116.035240200000004,37.047619699999998,1248.185600000000022,1.000000000000000,1.000000000000000,1.000000000000000
1523991469,1.782470000000000,-116.035218299999997,37.047928900000002,1247.714300000000094,1.000000000000000,1.000000000000000,1.000000000000000
1523991470,1.956810000000000,-116.035190600000007,37.048239899999999,1247.287000000000035,1.000000000000000,1.000000000000000,1.000000000000000
1523991471,1.671760000000000,-116.035164399999999,37.048549000000001,1246.124499999999898,1.000000000000000,1.000000000000000,1.000000000000000
1523991472,1.590820000000000,-116.035142100000002,37.048858099999997,1246.261500000000069,1.000000000000000,1.000000000000000,1.000000000000000
1523991473,2.089910000000000,-116.035117299999996,37.049170199999999,1247.534100000000080,1.000000000000000,1.000000000000000,1.000000000000000
1523991474,1.747280000000000,-116.035099099999996,37.049477199999998,1249.466799999999921,1.000000000000000,1.000000000000000,1.000000000000000
1523991475,1.590580000000000,-116.035087599999997,37.049780300000002,1251.453299999999899,1.000000000000000,1.000000000000000,1.000000000000000
1523991476,2.101090000000000,-116.035079899999999,37.050084300000002,1252.556299999999965,1.000000000000000,1.000000000000000,1.000000000000000
1523991477,1.742820000000000,-116.035075300000003,37.050390000000000,1252.531400000000076,1.000000000000000,1.000000000000000,1.000000000000000
1523991478,1.931850000000000,-116.035070899999994,37.050695200000000,1251.586999999999989,1.000000000000000,1.000000000000000,1.000000000000000
1523991479,1.668390000000000,-116.035072900000003,37.050993499999997,1250.895800000000008,1.000000000000000,1.000000000000000,1.000000000000000
1523991480,1.590180000000000,-116.035078200000001,37.051285100000001,1250.520899999999983,1.000000000000000,1.000000000000000,1.000000000000000
1523991481,1.590100000000000,-116.035083099999994,37.051578399999997,1250.221999999999980,1.000000000000000,1.000000000000000,1.000000000000000
1523991482,1.714360000000000,-116.035088200000004,37.051869900000000,1249.966400000000021,1.000000000000000,1.000000000000000,1.000000000000000
1523991483,1.931890000000000,-116.035092100000000,37.052165500000001,1249.654199999999946,1.000000000000000,1.000000000000000,1.000000000000000
1523991484,1.969130000000000,-116.035098399999995,37.052460500000002,1249.679000000000087,1.000000000000000,1.000000000000000,1.000000000000000
1523991485,1.670430000000000,-116.035099099999996,37.052760499999998,1250.184700000000021,1.000000000000000,1.000000000000000,1.000000000000000
1523991486,1.589700000000000,-116.035100600000007,37.053065099999998,1249.714300000000094,1.000000000000000,1.000000000000000,1.000000000000000
1523991487,1.786200000000000,-116.035099900000006,37.053371800000001,1248.885099999999966,1.000000000000000,1.000000000000000,1.000000000000000
1523991488,1.749770000000000,-116.035098700000006,37.053679899999999,1248.403999999999996,1.000000000000000,1.000000000000000,1.000000000000000
1523991568,1.714220000000000,-116.033965100000003,37.053481900000001,1253.203099999999949,1.000000000000000,1.000000000000000,1.000000000000000
1523991569,1.582890000000000,-116.033980799999995,37.053141799999999,1252.995599999999968,1.000000000000000,1.000000000000000,1.000000000000000
1523991570,1.659740000000000,-116.033996900000005,37.052801400000000,1253.542799999999943,1.000000000000000,1.000000000000000,1.000000000000000
1523991571,1.582720000000000,-116.034014600000006,37.052461700000002,1254.836199999999963,1.000000000000000,1.000000000000000,1.000000000000000
1523991572,1.582640000000000,-116.034033100000002,37.052122699999998,1254.411200000000008,1.000000000000000,1.000000000000000,1.000000000000000
1523991573,1.582550000000000,-116.034048299999995,37.051783299999997,1253.846099999999979,1.000000000000000,1.000000000000000,1.000000000000000
